deviceid,newsid,guid,pos,app_version,device_vendor,netmodel,osversion,lng,lat,device_version,lng_lat,deviceid_newsid_mode,deviceid_pos_mode,deviceid_app_version_mode,deviceid_device_vendor_mode,deviceid_netmodel_mode,deviceid_osversion_mode,deviceid_lng_mode,deviceid_lat_mode,deviceid_device_version_mode,deviceid_lng_lat_mode,app_version_count,app_version_deviceid_count_ratio,day_minute,day_second,device_vendor_count,device_vendor_deviceid_count_ratio,device_version_count,device_version_deviceid_count_ratio,deviceid_app_version_count,deviceid_app_version_count_ratio,deviceid_app_version_ent,deviceid_app_version_mode_count,deviceid_app_version_nunique,deviceid_app_version_nunique_ratio_deviceid_count,deviceid_before_count,deviceid_count,deviceid_day_count,deviceid_day_hour_count,deviceid_device_vendor_count,deviceid_device_vendor_count_ratio,deviceid_device_vendor_ent,deviceid_device_vendor_mode_count,deviceid_device_vendor_nunique,deviceid_device_vendor_nunique_ratio_deviceid_count,deviceid_device_version_count,deviceid_device_version_count_ratio,deviceid_device_version_ent,deviceid_device_version_mode_count,deviceid_device_version_nunique,deviceid_device_version_nunique_ratio_deviceid_count,deviceid_first_exposure_ts_gap,deviceid_hour_count,deviceid_last_exposure_ts_gap,deviceid_lat_count,deviceid_lat_count_ratio,deviceid_lat_ent,deviceid_lat_mode_count,deviceid_lat_nunique,deviceid_lat_nunique_ratio_deviceid_count,deviceid_lng_count,deviceid_lng_count_ratio,deviceid_lng_ent,deviceid_lng_lat_count,deviceid_lng_lat_count_ratio,deviceid_lng_lat_ent,deviceid_lng_lat_mode_count,deviceid_lng_lat_nunique,deviceid_lng_lat_nunique_ratio_deviceid_count,deviceid_lng_mode_count,deviceid_lng_nunique,deviceid_lng_nunique_ratio_deviceid_count,deviceid_netmodel_count,deviceid_netmodel_count_ratio,deviceid_netmodel_ent,deviceid_netmodel_mode_count,deviceid_netmodel_nunique,deviceid_netmodel_nunique_ratio_deviceid_count,deviceid_newsid_count,deviceid_newsid_count_ratio,deviceid_newsid_ent,deviceid_newsid_mode_count,deviceid_newsid_nunique,deviceid_newsid_nunique_ratio_deviceid_count,deviceid_next10_exposure_ts_gap,deviceid_next1_exposure_ts_gap,deviceid_next20_exposure_ts_gap,deviceid_next2_exposure_ts_gap,deviceid_next30_exposure_ts_gap,deviceid_next3_exposure_ts_gap,deviceid_next50_exposure_ts_gap,deviceid_next5_exposure_ts_gap,deviceid_next8_exposure_ts_gap,deviceid_next_exposure_ts_gap_mean,deviceid_next_total_hour_count,deviceid_osversion_count,deviceid_osversion_count_ratio,deviceid_osversion_ent,deviceid_osversion_mode_count,deviceid_osversion_nunique,deviceid_osversion_nunique_ratio_deviceid_count,deviceid_pos_count,deviceid_pos_count_ratio,deviceid_pos_ent,deviceid_pos_mode_count,deviceid_pos_nunique,deviceid_pos_nunique_ratio_deviceid_count,deviceid_prev10_exposure_ts_gap,deviceid_prev1_exposure_ts_gap,deviceid_prev20_exposure_ts_gap,deviceid_prev2_exposure_ts_gap,deviceid_prev30_exposure_ts_gap,deviceid_prev3_exposure_ts_gap,deviceid_prev50_exposure_ts_gap,deviceid_prev5_exposure_ts_gap,deviceid_prev8_exposure_ts_gap,deviceid_prev_day_click_count,deviceid_prev_day_count,deviceid_prev_day_ctr,deviceid_prev_day_exposure_click_gap_iqr,deviceid_prev_day_exposure_click_gap_kurt,deviceid_prev_day_exposure_click_gap_max,deviceid_prev_day_exposure_click_gap_mean,deviceid_prev_day_exposure_click_gap_mean_ratio_iqr,deviceid_prev_day_exposure_click_gap_mean_ratio_ptp,deviceid_prev_day_exposure_click_gap_mean_ratio_std,deviceid_prev_day_exposure_click_gap_median,deviceid_prev_day_exposure_click_gap_min,deviceid_prev_day_exposure_click_gap_ptp,deviceid_prev_day_exposure_click_gap_q1,deviceid_prev_day_exposure_click_gap_q3,deviceid_prev_day_exposure_click_gap_skew,deviceid_prev_day_exposure_click_gap_std,deviceid_prev_exposure_ts_gap_mean,deviceid_prev_total_hour_click_count,deviceid_prev_total_hour_count,deviceid_prev_total_hour_ctr,guid_count,hour,hour_second,lat_count,lat_deviceid_count_ratio,lng_count,lng_deviceid_count_ratio,lng_lat_count,lng_lat_deviceid_count_ratio,minute,netmodel_count,netmodel_deviceid_count_ratio,newsid_count,newsid_deviceid_count_ratio,osversion_count,osversion_deviceid_count_ratio,pos_count,pos_deviceid_count_ratio,second,total_hour,label
594,4322,572,4,0,0,2,2,2,2,137,2,4330,2,0,0,2,2,2,2,137,2,14011,1.0,584,35072,3038,1.0,150,1.0,64,0.004566,0.0,14085,1,0.01563,20,64,10,10,64,0.02107,0,3038,1,0.01563,64,0.4268,0,150,1,0.01563,93012234,13,210300197,64,0.0239,0.0,2674,1,0.01563,64,0.0239,0.0,64,0.0239,0.0,2682,1,0.01563,2679,1,0.01563,50,0.003237,0.5254,16648,2,0.03125,1,1.0,4.137,64,63,0.9844,100408130.0,171958.0,175501390.0,96901490.0,176338400.0,97008160.0,,98750950.0,100141170.0,105652710.0,,64,0.0419,0.0,1527,1,0.01563,9,0.00715,1.797,9675,7,0.1094,86733310.0,168210.0,93012230.0,307976.0,,503221.0,,579450.0,1398625.0,2.0,12.0,0.05017,357.5,-2.0,16299.0,15941.5,44.591609954833984,22.295804977416992,31.53,15941.5,15584.0,715.0,15762.75,16120.25,,505.58136,26100434.0,0.0,0.0,0.0,64,9,2672,2678,1.0,2678,1.0,2678,1.0,44,15452,0.7812,1,0.01563,1527,1.0,1259,0.1406,32,33,0
594,4324,572,5,0,0,2,2,2,2,137,2,4330,2,0,0,2,2,2,2,137,2,14011,1.0,576,34569,3038,1.0,150,1.0,64,0.004566,0.0,14085,1,0.01563,17,64,10,10,64,0.02107,0,3038,1,0.01563,64,0.4268,0,150,1,0.01563,92509013,13,210803418,64,0.0239,0.0,2674,1,0.01563,64,0.0239,0.0,64,0.0239,0.0,2682,1,0.01563,2679,1,0.01563,50,0.003237,0.5254,16648,2,0.03125,1,0.5,4.137,64,63,0.9844,100620490.0,195245.0,175675520.0,335011.0,176760540.0,503221.0,,97404710.0,99254180.0,81343620.0,,64,0.0419,0.0,1527,1,0.01563,8,0.004856,1.797,9675,7,0.1094,91330460.0,41858.0,,76229.0,,339201.0,,895404.0,86894030.0,2.0,12.0,0.05017,357.5,-2.0,16299.0,15941.5,44.591609954833984,22.295804977416992,31.53,15941.5,15584.0,715.0,15762.75,16120.25,,505.58136,29929530.0,0.0,0.0,0.0,64,9,2169,2678,1.0,2678,1.0,2678,1.0,36,15452,0.7812,2,0.01563,1527,1.0,1647,0.125,9,33,1
594,4326,572,1,0,0,2,2,2,2,137,2,4330,2,0,0,2,2,2,2,137,2,14011,1.0,575,34527,3038,1.0,150,1.0,64,0.004566,0.0,14085,1,0.01563,16,64,10,10,64,0.02107,0,3038,1,0.01563,64,0.4268,0,150,1,0.01563,92467155,13,210845276,64,0.0239,0.0,2674,1,0.01563,64,0.0239,0.0,64,0.0239,0.0,2682,1,0.01563,2679,1,0.01563,50,0.003237,0.5254,16648,2,0.03125,1,1.0,4.137,64,63,0.9844,100633710.0,41858.0,175709520.0,237103.0,176738930.0,376869.0,,717037.0,99274830.0,69216230.0,,64,0.0419,0.0,1527,1,0.01563,7,0.001711,1.797,9675,7,0.1094,91318380.0,34371.0,,297343.0,,339093.0,,86101820.0,91104730.0,2.0,12.0,0.05017,357.5,-2.0,16299.0,15941.5,44.591609954833984,22.295804977416992,31.53,15941.5,15584.0,715.0,15762.75,16120.25,,505.58136,44865956.0,0.0,0.0,0.0,64,9,2127,2678,1.0,2678,1.0,2678,1.0,35,15452,0.7812,1,0.01563,1527,1.0,4092,0.1094,27,33,1
594,4329,572,2,0,0,2,2,2,2,137,2,4330,2,0,0,2,2,2,2,137,2,14011,1.0,574,34493,3038,1.0,150,1.0,64,0.004566,0.0,14085,1,0.01563,15,64,10,10,64,0.02107,0,3038,1,0.01563,64,0.4268,0,150,1,0.01563,92432784,13,210879647,64,0.0239,0.0,2674,1,0.01563,64,0.0239,0.0,64,0.0239,0.0,2682,1,0.01563,2679,1,0.01563,50,0.003237,0.5254,16648,2,0.03125,1,1.0,4.137,64,63,0.9844,99330410.0,34371.0,175739780.0,76229.0,176717010.0,271474.0,,579450.0,97587610.0,68792040.0,,64,0.0419,0.0,1527,1,0.01563,18,0.002804,1.797,9675,7,0.1094,91498190.0,262972.0,,304722.0,,819175.0,,86153864.0,91254230.0,2.0,12.0,0.05017,357.5,-2.0,16299.0,15941.5,44.591609954833984,22.295804977416992,31.53,15941.5,15584.0,715.0,15762.75,16120.25,,505.58136,45048860.0,0.0,0.0,0.0,64,9,2093,2678,1.0,2678,1.0,2678,1.0,34,15452,0.7812,1,0.01563,1527,1.0,6420,0.2812,53,33,1
594,4330,572,2,0,0,0,2,2,2,137,2,4330,2,0,0,2,2,2,2,137,2,14011,1.0,561,33674,3038,1.0,150,1.0,64,0.004566,0.0,14085,1,0.01563,12,64,10,10,64,0.02107,0,3038,1,0.01563,64,0.4268,0,150,1,0.01563,91613609,13,211698822,64,0.0239,0.0,2674,1,0.01563,64,0.0239,0.0,64,0.0239,0.0,2682,1,0.01563,2679,1,0.01563,14,0.01703,0.5254,16648,2,0.03125,2,1.0,4.137,64,63,0.9844,98300120.0,514453.0,176434900.0,556203.0,177267600.0,819175.0,208326420.0,895404.0,1398625.0,73834770.0,,64,0.0419,0.0,1527,1,0.01563,18,0.002804,1.797,9675,7,0.1094,90871020.0,85248280.0,,85334690.0,,85998620.0,,90435060.0,90715816.0,2.0,12.0,0.05017,357.5,-2.0,16299.0,15941.5,44.591609954833984,22.295804977416992,31.53,15941.5,15584.0,715.0,15762.75,16120.25,,505.58136,88100584.0,0.0,0.0,0.0,64,9,1274,2678,1.0,2678,1.0,2678,1.0,21,822,0.2188,2,0.03125,1527,1.0,6420,0.2812,14,33,0
594,4335,572,3,0,0,2,2,2,2,137,2,4330,2,0,0,2,2,2,2,137,2,14011,1.0,570,34230,3038,1.0,150,1.0,64,0.004566,0.0,14085,1,0.01563,14,64,10,10,64,0.02107,0,3038,1,0.01563,64,0.4268,0,150,1,0.01563,92169812,13,211142619,64,0.0239,0.0,2674,1,0.01563,64,0.0239,0.0,64,0.0239,0.0,2682,1,0.01563,2679,1,0.01563,50,0.003237,0.5254,16648,2,0.03125,1,1.0,4.137,64,63,0.9844,99572180.0,262972.0,175939040.0,297343.0,176955760.0,339201.0,,674212.0,97743910.0,68973080.0,,64,0.0419,0.0,1527,1,0.01563,6,0.007355,1.797,9675,7,0.1094,91272024.0,41750.0,,556203.0,,85804480.0,,86554824.0,91021040.0,2.0,12.0,0.05017,357.5,-2.0,16299.0,15941.5,44.591609954833984,22.295804977416992,31.53,15941.5,15584.0,715.0,15762.75,16120.25,,505.58136,59208388.0,0.0,0.0,0.0,64,9,1830,2678,1.0,2678,1.0,2678,1.0,30,15452,0.7812,1,0.01563,1527,1.0,816,0.09375,30,33,0
596,4339,574,2,0,0,1,2,1178,1171,14,1203,4339,2,0,0,1,2,1178,1171,14,1203,14011,1.0,1000,60059,3038,1.0,87,1.0,3,0.0002141,0.0,14085,1,0.3333,0,3,1,1,3,0.000987,0,3038,1,0.3333,3,0.0345,0,87,1,0.3333,0,1,73453511,2,1.0,0.6367,3,2,0.6665,2,1.0,0.6367,2,1.0,0.6367,3,2,0.6665,3,2,0.6665,2,0.000538,0.6367,2817,2,0.6665,2,1.0,0.6367,3,2,0.6665,,68190070.0,,73453510.0,,,,,,70821790.0,,3,0.001965,0.0,1527,1,0.3333,2,0.0003116,0.6367,9675,2,0.6665,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,3,16,2459,2,0.6665,2,0.6665,2,0.6665,40,3719,0.6665,2,0.6665,1527,1.0,6420,0.6665,59,40,0
598,181,576,2,2,7,0,3,2,2,145,2,181,2,2,7,0,3,2,2,145,2,3042,1.0,797,47854,653,1.0,12,1.0,3,0.000986,0.0,2988,1,0.3333,1,3,2,2,3,0.004593,0,653,1,0.3333,3,0.25,0,12,1,0.3333,91014863,2,826,3,0.001121,0.0,2674,1,0.3333,3,0.001121,0.0,3,0.001121,0.0,2682,1,0.3333,2679,1,0.3333,2,0.002434,0.6367,532,2,0.6665,2,0.2,0.6367,69,2,0.6665,,826.0,,,,,,,,826.0,,3,0.05084,0.0,19,1,0.3333,2,0.0003116,0.6367,9675,2,0.6665,,91014860.0,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,91014860.0,0.0,0.0,0.0,3,13,1054,2678,1.0,2678,1.0,2678,1.0,17,822,0.6665,10,0.6665,59,1.0,6420,0.6665,34,37,0
598,182,576,1,2,7,1,3,2,2,145,2,181,2,2,7,0,3,2,2,145,2,3042,1.0,797,47855,653,1.0,12,1.0,3,0.000986,0.0,2988,1,0.3333,2,3,2,2,3,0.004593,0,653,1,0.3333,3,0.25,0,12,1,0.3333,91015689,2,0,3,0.001121,0.0,2674,1,0.3333,3,0.001121,0.0,3,0.001121,0.0,2682,1,0.3333,2679,1,0.3333,1,0.000269,0.6367,532,2,0.6665,1,0.0714,0.6367,69,2,0.6665,,,,,,,,,,,,3,0.05084,0.0,19,1,0.3333,1,0.0002444,0.6367,9675,2,0.6665,,826.0,,91015690.0,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,45508256.0,0.0,0.0,0.0,3,13,1055,2678,1.0,2678,1.0,2678,1.0,17,3719,0.3333,14,0.3333,59,1.0,4092,0.3333,35,37,0
602,4,580,2,0,0,2,0,1182,1175,61,1207,4,0,0,0,2,0,1182,1175,61,1207,14011,1.0,559,33585,3038,1.0,26,1.0,3,0.0002141,0.0,14085,1,0.3333,2,3,3,3,3,0.000987,0,3038,1,0.3333,3,0.11536,0,26,1,0.3333,108462,3,0,2,1.0,0.6367,3,2,0.6665,2,1.0,0.6367,2,1.0,0.6367,3,2,0.6665,3,2,0.6665,3,0.0001942,0.0,16648,1,0.3333,1,0.1666,1.099,15,3,1.0,,,,,,,,,,,,3,0.0003557,0.0,8475,1,0.3333,1,0.0001558,1.099,7339,3,1.0,,66225.0,,108462.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,87343.5,0.0,0.0,0.0,3,9,1185,2,0.6665,2,0.6665,2,0.6665,19,15452,1.0,6,0.3333,8431,1.0,6420,0.3333,45,33,0
602,5,580,0,0,0,2,0,2,2,61,2,4,0,0,0,2,0,1182,1175,61,1207,14011,1.0,557,33477,3038,1.0,26,1.0,3,0.0002141,0.0,14085,1,0.3333,0,3,3,3,3,0.000987,0,3038,1,0.3333,3,0.11536,0,26,1,0.3333,0,3,108462,1,0.0003734,0.6367,3,2,0.6665,1,0.0003734,0.6367,1,0.0003734,0.6367,3,2,0.6665,3,2,0.6665,3,0.0001942,0.0,16648,1,0.3333,1,0.2,1.099,15,3,1.0,,42237.0,,108462.0,,,,,,75349.5,,3,0.0003557,0.0,8475,1,0.3333,1,0.0001864,1.099,7339,3,1.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,3,9,1077,2678,0.3333,2678,0.3333,2678,0.3333,17,15452,1.0,5,0.3333,8431,1.0,5364,0.3333,57,33,0
602,6,580,1,0,0,2,0,1182,1175,61,1207,4,0,0,0,2,0,1182,1175,61,1207,14011,1.0,558,33519,3038,1.0,26,1.0,3,0.0002141,0.0,14085,1,0.3333,1,3,3,3,3,0.000987,0,3038,1,0.3333,3,0.11536,0,26,1,0.3333,42237,3,66225,2,1.0,0.6367,3,2,0.6665,2,1.0,0.6367,2,1.0,0.6367,3,2,0.6665,3,2,0.6665,3,0.0001942,0.0,16648,1,0.3333,1,0.1666,1.099,15,3,1.0,,66225.0,,,,,,,,66225.0,,3,0.0003557,0.0,8475,1,0.3333,1,0.0002444,1.099,7339,3,1.0,,42237.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,42237.0,0.0,0.0,0.0,3,9,1119,2,0.6665,2,0.6665,2,0.6665,18,15452,1.0,6,0.3333,8431,1.0,4092,0.3333,39,33,0
608,4358,586,2,0,4,2,1,1190,1184,129,1218,4355,2,0,4,2,1,1190,1184,129,1218,14011,1.0,1014,60883,4193,1.0,123,1.0,17,0.001213,0.0,14085,1,0.05884,3,17,1,1,17,0.004055,0,4193,1,0.05884,17,0.1382,0,123,1,0.05884,120856926,1,156810929,8,1.0,1.381,17,6,0.353,7,1.0,1.477,6,1.0,1.6455,17,7,0.4119,17,6,0.353,11,0.000712,0.6494,16648,2,0.1177,1,1.0,2.834,17,17,1.0,156508210.0,81882870.0,,82027890.0,,115191070.0,,142744700.0,142894980.0,120208290.0,,17,0.001709,0.0,9944,1,0.05884,9,0.001402,1.201,9675,4,0.2354,,120690560.0,,120705220.0,,120856930.0,,,,1.0,3.0,0.03238,0.0,-3.0,21943.0,21943.0,inf,inf,,21943.0,21943.0,0.0,21943.0,21943.0,,,120750904.0,0.0,0.0,0.0,17,16,3283,8,0.4707,7,0.4119,6,0.353,54,15452,0.647,1,0.05884,9948,1.0,6420,0.5293,43,40,0
612,717,590,2,4,1,2,1,1197,1189,20,1223,717,2,4,1,1,1,1197,1189,20,1223,857,1.0,1060,63620,6171,1.0,163,1.0,2,0.002335,0.0,843,1,0.5,1,2,2,2,2,0.000324,0,6171,1,0.5,2,0.01227,0,163,1,0.5,346,2,0,2,1.0,0.0,2,1,0.5,2,1.0,0.0,2,1.0,0.0,2,1,0.5,2,1,0.5,1,6.473e-05,0.6934,2817,2,1.0,1,0.0909,0.6934,24,2,1.0,,,,,,,,,,,,2,0.000201,0.0,9944,1,0.5,2,0.0003116,0.0,9675,1,0.5,,346.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,346.0,0.0,0.0,0.0,2,17,2420,2,1.0,2,1.0,2,1.0,40,15452,0.5,11,0.5,9948,1.0,6420,1.0,20,41,0
612,1066,590,2,4,1,1,1,1197,1189,20,1223,717,2,4,1,1,1,1197,1189,20,1223,857,1.0,1060,63619,6171,1.0,163,1.0,2,0.002335,0.0,843,1,0.5,0,2,2,2,2,0.000324,0,6171,1,0.5,2,0.01227,0,163,1,0.5,0,2,346,2,1.0,0.0,2,1,0.5,2,1.0,0.0,2,1.0,0.0,2,1,0.5,2,1,0.5,1,0.000269,0.6934,2817,2,1.0,1,0.0476,0.6934,24,2,1.0,,346.0,,,,,,,,346.0,,2,0.000201,0.0,9944,1,0.5,2,0.0003116,0.0,9675,1,0.5,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,2,17,2419,2,1.0,2,1.0,2,1.0,40,3719,0.5,21,0.5,9948,1.0,6420,1.0,19,41,0
613,4372,591,1,0,1,2,0,2,2,200,2,116,0,0,1,2,0,2,2,200,2,14011,1.0,798,47900,6171,1.0,23,1.0,23,0.001641,0.0,14085,1,0.0435,16,23,20,9,23,0.003727,0,6171,1,0.0435,23,1.0,0,23,1,0.0435,121653276,9,413665,23,0.00859,0.0,2674,1,0.0435,23,0.00859,0.0,23,0.00859,0.0,2682,1,0.0435,2679,1,0.0435,15,0.000971,0.7773,16648,3,0.1305,1,1.0,3.135,32,23,1.0,,131.0,,167743.0,,259444.0,,409088.0,,209101.5,,23,0.002728,0.0,8475,1,0.0435,5,0.001222,1.564,7339,5,0.2174,27890908.0,10691.0,,534593.0,,2434217.0,,6802632.0,26480764.0,0.0,3.0,0.0,,,,,,,,,,,,,,,10692301.0,0.0,1.0,0.0,23,13,1100,2678,1.0,2678,1.0,2678,1.0,18,15452,0.6523,1,0.0435,8431,1.0,4092,0.2174,20,37,1
613,4373,591,1,0,1,1,0,2,2,200,2,116,0,0,1,2,0,2,2,200,2,14011,1.0,757,45466,6171,1.0,23,1.0,23,0.001641,0.0,14085,1,0.0435,13,23,20,1,23,0.003727,0,6171,1,0.0435,23,1.0,0,23,1,0.0435,119219059,1,2847882,23,0.00859,0.0,2674,1,0.0435,23,0.00859,0.0,23,0.00859,0.0,2682,1,0.0435,2679,1,0.0435,7,0.001883,0.7773,16648,3,0.1305,1,1.0,3.135,32,23,1.0,,1899624.0,,2423526.0,,2434217.0,,2601960.0,2843305.0,2440526.5,9.0,23,0.002728,0.0,8475,1,0.0435,5,0.001222,1.564,7339,5,0.2174,26846486.0,4117532.0,,4368415.0,,4414048.0,,24046548.0,25856624.0,0.0,3.0,0.0,,,,,,,,,,,,,,,14941608.0,4.0,4.0,0.22,23,12,2266,2678,1.0,2678,1.0,2678,1.0,37,3719,0.3044,1,0.0435,8431,1.0,4092,0.2174,46,36,0
613,4374,591,2,0,1,1,0,2,2,200,2,116,0,0,1,2,0,2,2,200,2,14011,1.0,802,48160,6171,1.0,23,1.0,23,0.001641,0.0,14085,1,0.0435,19,23,20,9,23,0.003727,0,6171,1,0.0435,23,1.0,0,23,1,0.0435,121912720,9,154221,23,0.00859,0.0,2674,1,0.0435,23,0.00859,0.0,23,0.00859,0.0,2682,1,0.0435,2679,1,0.0435,7,0.001883,0.7773,16648,3,0.1305,1,1.0,3.135,32,23,1.0,,142802.0,,149644.0,,154221.0,,,,148889.0,,23,0.002728,0.0,8475,1,0.0435,3,0.0004673,1.564,7339,5,0.2174,7208368.0,91701.0,,259313.0,,259444.0,,794037.0,7062076.0,0.0,3.0,0.0,,,,,,,,,,,,,,,2612489.8,0.0,1.0,0.0,23,13,1360,2678,1.0,2678,1.0,2678,1.0,22,3719,0.3044,1,0.0435,8431,1.0,6420,0.1305,40,37,0
613,1073,591,3,0,1,2,0,2,2,200,2,116,0,0,1,2,0,2,2,200,2,14011,1.0,805,48303,6171,1.0,23,1.0,23,0.001641,0.0,14085,1,0.0435,20,23,20,9,23,0.003727,0,6171,1,0.0435,23,1.0,0,23,1,0.0435,122055522,9,11419,23,0.00859,0.0,2674,1,0.0435,23,0.00859,0.0,23,0.00859,0.0,2682,1,0.0435,2679,1,0.0435,15,0.000971,0.7773,16648,3,0.1305,1,0.3333,3.135,32,23,1.0,,6842.0,,11419.0,,,,,,9130.5,,23,0.002728,0.0,8475,1,0.0435,3,0.003677,1.564,7339,5,0.2174,7250511.0,142802.0,122055520.0,234503.0,,402115.0,,412937.0,6953995.0,0.0,3.0,0.0,,,,,,,,,,,,,,,19636056.0,0.0,1.0,0.0,23,13,1503,2678,1.0,2678,1.0,2678,1.0,25,15452,0.6523,3,0.0435,8431,1.0,816,0.1305,3,37,0
613,4375,591,5,0,1,2,0,2,2,200,2,116,0,0,1,2,0,2,2,200,2,14011,1.0,684,41052,6171,1.0,23,1.0,23,0.001641,0.0,14085,1,0.0435,10,23,20,4,23,0.003727,0,6171,1,0.0435,23,1.0,0,23,1,0.0435,114805011,4,7261930,23,0.00859,0.0,2674,1,0.0435,23,0.00859,0.0,23,0.00859,0.0,2682,1,0.0435,2679,1,0.0435,15,0.000971,0.7773,16648,3,0.1305,1,1.0,3.135,32,23,1.0,7250511.0,45633.0,,296516.0,,4414048.0,,6837574.0,7016008.0,4310048.5,1.0,23,0.002728,0.0,8475,1,0.0435,6,0.003643,1.564,7339,5,0.2174,114805010.0,100659.0,,19632500.0,,20607536.0,,21442576.0,103722540.0,0.0,3.0,0.0,,,,,,,,,,,,,,,46718470.0,0.0,0.0,0.0,23,11,1452,2678,1.0,2678,1.0,2678,1.0,24,15452,0.6523,1,0.0435,8431,1.0,1647,0.261,12,35,1
613,4377,591,3,0,1,2,0,2,2,200,2,116,0,0,1,2,0,2,2,200,2,14011,1.0,684,41098,6171,1.0,23,1.0,23,0.001641,0.0,14085,1,0.0435,11,23,20,4,23,0.003727,0,6171,1,0.0435,23,1.0,0,23,1,0.0435,114850644,4,7216297,23,0.00859,0.0,2674,1,0.0435,23,0.00859,0.0,23,0.00859,0.0,2682,1,0.0435,2679,1,0.0435,15,0.000971,0.7773,16648,3,0.1305,1,1.0,3.135,32,23,1.0,7211720.0,250883.0,,4368415.0,,6268039.0,,6802632.0,7062076.0,5327294.0,1.0,23,0.002728,0.0,8475,1,0.0435,3,0.003677,1.564,7339,5,0.2174,114772030.0,45633.0,,146292.0,,19678132.0,,21088276.0,22478072.0,0.0,3.0,0.0,,,,,,,,,,,,,,,29701406.0,0.0,0.0,0.0,23,11,1498,2678,1.0,2678,1.0,2678,1.0,24,15452,0.6523,1,0.0435,8431,1.0,816,0.1305,58,35,1
613,4379,591,1,0,1,1,0,2,2,200,2,116,0,0,1,2,0,2,2,200,2,14011,1.0,326,19610,6171,1.0,23,1.0,23,0.001641,0.0,14085,1,0.0435,5,23,20,6,23,0.003727,0,6171,1,0.0435,23,1.0,0,23,1,0.0435,93362436,6,28704505,23,0.00859,0.0,2674,1,0.0435,23,0.00859,0.0,23,0.00859,0.0,2682,1,0.0435,2679,1,0.0435,7,0.001883,0.7773,16648,3,0.1305,1,1.0,3.135,32,23,1.0,28280148.0,399933.0,,835040.0,,1810076.0,,21442576.0,25856624.0,13104066.0,,23,0.002728,0.0,8475,1,0.0435,5,0.001222,1.564,7339,5,0.2174,,478522.0,,989863.0,,82279970.0,,93362430.0,,0.0,3.0,0.0,,,,,,,,,,,,,,,44277696.0,0.0,0.0,0.0,23,5,1610,2678,1.0,2678,1.0,2678,1.0,26,3719,0.3044,1,0.0435,8431,1.0,4092,0.2174,50,29,0
613,4380,591,0,0,1,0,0,2,2,200,2,116,0,0,1,2,0,2,2,200,2,14011,1.0,340,20445,6171,1.0,23,1.0,23,0.001641,0.0,14085,1,0.0435,7,23,20,6,23,0.003727,0,6171,1,0.0435,23,1.0,0,23,1,0.0435,94197476,6,27869465,23,0.00859,0.0,2674,1,0.0435,23,0.00859,0.0,23,0.00859,0.0,2682,1,0.0435,2679,1,0.0435,1,0.001217,0.7773,16648,3,0.1305,1,1.0,3.135,32,23,1.0,27455932.0,975036.0,,20506876.0,,20607536.0,,20904052.0,27445108.0,19649090.0,,23,0.002728,0.0,8475,1,0.0435,6,0.001119,1.564,7339,5,0.2174,,435107.0,,835040.0,,1313562.0,,83115010.0,,0.0,3.0,0.0,,,,,,,,,,,,,,,21424680.0,0.0,0.0,0.0,23,5,2445,2678,1.0,2678,1.0,2678,1.0,40,822,0.0435,1,0.0435,8431,1.0,5364,0.261,45,29,0
613,4382,591,0,0,1,2,0,2,2,200,2,116,0,0,1,2,0,2,2,200,2,14011,1.0,801,48068,6171,1.0,23,1.0,23,0.001641,0.0,14085,1,0.0435,18,23,20,9,23,0.003727,0,6171,1,0.0435,23,1.0,0,23,1,0.0435,121821019,9,245922,23,0.00859,0.0,2674,1,0.0435,23,0.00859,0.0,23,0.00859,0.0,2682,1,0.0435,2679,1,0.0435,15,0.000971,0.7773,16648,3,0.1305,1,1.0,3.135,32,23,1.0,,91701.0,,234503.0,,241345.0,,,,189183.0,,23,0.002728,0.0,8475,1,0.0435,6,0.001119,1.564,7339,5,0.2174,26648508.0,167612.0,,167743.0,,178434.0,,2601960.0,7016008.0,0.0,3.0,0.0,,,,,,,,,,,,,,,6130044.0,0.0,1.0,0.0,23,13,1268,2678,1.0,2678,1.0,2678,1.0,21,15452,0.6523,1,0.0435,8431,1.0,5364,0.261,8,37,1
